Time	Open	High	Low	Close	Volume
2022-12-08 18:00:00	16932	17242.3	16927	17211.9	2	737
2022-12-08 19:00:00	17210.6	17258.3	17153.4	17217.9	2	723
2022-12-08 20:00:00	17218.1	17254.7	17123	17161.1	2	737
2022-12-08 21:00:00	17160.9	17167.4	17136.1	17146.3	2	725
2022-12-08 22:00:00	17143.3	17202.9	17142.1	17168.2	2	739
2022-12-08 23:00:00	17168.2	17227.1	17168.1	17188.5	2	722
2022-12-09 00:00:00	17189	17217.8	17154.1	17168.5	2	735
2022-12-09 01:00:00	17168.3	17252.6	17164.4	17197.2	2	738
2022-12-09 02:00:00	17197.5	17214.1	17170	17178.7	2	736
2022-12-09 03:00:00	17178.9	17193	17158.1	17164.7	2	737
2022-12-09 04:00:00	17165.3	17184.9	17154.6	17184.5	2	739
2022-12-09 05:00:00	17184.7	17189.5	17165.7	17180.4	2	739
2022-12-09 06:00:00	17180.3	17181.9	17158.2	17176.9	2	731
2022-12-09 07:00:00	17176.7	17194.2	17175.5	17176.5	2	737
2022-12-09 08:00:00	17176.7	17177.7	17162.3	17168	2	734
2022-12-09 09:00:00	17167.8	17215.4	17164.6	17201	2	737
2022-12-09 10:00:00	17200.9	17225	17169.1	17176.4	2	739
2022-12-09 11:00:00	17176.4	17216.3	17171.7	17209.3	2	739
2022-12-09 12:00:00	17209.6	17308.6	17151.3	17225.1	2	714
2022-12-09 13:00:00	17221.1	17235.2	17044.2	17117.6	2	694
2022-12-09 14:00:00	17117.7	17135.8	17052.1	17118.2	2	714
2022-12-09 15:00:00	17120.7	17153	17110.9	17143.3	2	664
2022-12-09 16:00:00	17143.3	17152.4	17118.3	17125.8	2	708
2022-12-09 17:00:00	17125.8	17131.1	17116.4	17127.3	2	685
2022-12-09 18:00:00	17127.3	17127.3	17085.1	17111.6	2	711
2022-12-09 19:00:00	17111.6	17126.3	17088.9	17106.3	2	723
2022-12-09 20:00:00	17106.3	17115.1	17066.6	17066.6	2	717
2022-12-09 21:00:00	17066.6	17083.5	17039.4	17076.9	2	743
2022-12-09 22:00:00	17076.9	17076.9	17044.6	17069	2	1169
2022-12-09 23:00:00	17069.5	17097.3	17056.1	17066.9	2	1257
2022-12-10 00:00:00	17067.1	17103.9	17058.6	17091.8	2	1241
2022-12-10 01:00:00	17091.9	17104.1	17087.7	17090.9	2	1261
2022-12-10 02:00:00	17091.1	17098.7	17056	17080	2	1254
2022-12-10 03:00:00	17080.1	17097.6	17073.3	17084.7	2	1247
2022-12-10 04:00:00	17084.7	17098.1	17079.4	17089.8	2	1254
2022-12-10 05:00:00	17089.9	17094.1	17072.1	17072.8	2	1258
2022-12-10 06:00:00	17072.8	17099	17071.1	17086.1	2	1247
2022-12-10 07:00:00	17086.6	17114.9	17078.7	17093.7	2	1217
2022-12-10 08:00:00	17093.7	17112.3	17080.7	17105.8	2	1243
2022-12-10 09:00:00	17105.8	17105.8	17079.9	17104.2	2	768
2022-12-10 10:00:00	17104.5	17131.3	17104.5	17124.4	2	783
2022-12-10 11:00:00	17124.5	17132.5	17116.2	17129.1	2	784
2022-12-10 12:00:00	17129.3	17133.4	17108.8	17121.3	2	776
2022-12-10 13:00:00	17120.4	17146.3	17108.4	17118.9	2	782
2022-12-10 14:00:00	17118.9	17136.2	17111.1	17130.1	2	775
2022-12-10 15:00:00	17130.1	17182.1	17127.5	17176.4	2	774
2022-12-10 16:00:00	17176.4	17186.8	17143	17154.8	2	776
2022-12-10 17:00:00	17152.3	17162	17127.3	17132	2	777
2022-12-10 18:00:00	17132.4	17154.5	17132.4	17151	2	782
2022-12-10 19:00:00	17151.1	17157.1	17134.6	17141.6	2	776
2022-12-10 20:00:00	17141.6	17146.6	17135.4	17140.2	2	781
2022-12-10 21:00:00	17140.3	17144	17098.9	17098.9	2	783
2022-12-10 22:00:00	17098.9	17122.9	17059	17100.5	2	1170
2022-12-10 23:00:00	17100.6	17114.3	17072.2	17090.6	2	777
2022-12-11 00:00:00	17090.6	17106.7	17088	17104.5	2	776
2022-12-11 01:00:00	17104.6	17125.3	17103.7	17125.3	2	777
2022-12-11 02:00:00	17125.3	17125.3	17108.4	17111.7	2	780
2022-12-11 03:00:00	17111.7	17134.2	17109.7	17119.3	2	776
2022-12-11 04:00:00	17119.4	17129.7	17116.2	17129.7	2	776
2022-12-11 05:00:00	17129.7	17146.2	17121.4	17134.7	2	770
2022-12-11 06:00:00	17134.8	17159.2	17128.8	17137.6	2	786
2022-12-11 07:00:00	17137.6	17151.8	17121.5	17144.3	2	773
2022-12-11 08:00:00	17144.3	17144.3	17124.5	17140.5	2	775
2022-12-11 09:00:00	17140.5	17140.5	17126.2	17128.5	2	767
2022-12-11 10:00:00	17128.5	17132.9	17116.8	17127.7	2	774
2022-12-11 11:00:00	17127.7	17130.3	17109.3	17129.1	2	772
2022-12-11 12:00:00	17129.1	17129.8	17110.5	17129.8	2	770
2022-12-11 13:00:00	17129.8	17129.8	17097.1	17118.3	2	771
2022-12-11 14:00:00	17118.3	17118.6	17097.3	17117.6	2	769
2022-12-11 15:00:00	17117.6	17118.1	17106.5	17115.3	2	776
2022-12-11 16:00:00	17115.4	17130.3	17111.4	17127.6	2	776
2022-12-11 17:00:00	17127.7	17140	17126.6	17140	2	777
2022-12-11 18:00:00	17140	17174.3	17136	17164.9	2	770
2022-12-11 19:00:00	17165.4	17230.1	17104.5	17142.1	2	763
2022-12-11 20:00:00	17142.1	17142.1	17058.8	17070.6	2	766
2022-12-11 21:00:00	17070.6	17106	17061.6	17078.8	2	769
2022-12-11 22:00:00	17078.8	17087.7	17028.6	17066.2	2	1226
2022-12-11 23:00:00	17066.2	17089.6	17042.3	17057.9	2	702
2022-12-12 00:00:00	17055.5	17055.5	16900.8	16915.6	2	702
2022-12-12 01:00:00	16915.6	16940.5	16893.5	16918.1	2	707
2022-12-12 02:00:00	16918.1	16920.5	16843.8	16865.7	2	717
2022-12-12 03:00:00	16865.7	16881.8	16847.8	16879.7	2	703
2022-12-12 04:00:00	16879.7	16899.7	16872.1	16892.6	2	708
2022-12-12 05:00:00	16893.5	16907.7	16889.2	16907.5	2	718
2022-12-12 06:00:00	16907.5	16908.3	16894	16901.3	2	708
2022-12-12 07:00:00	16902.3	16904.3	16884.9	16892.7	1	722
2022-12-12 08:00:00	16892.7	16900.5	16872.3	16900.5	2	623
2022-12-12 09:00:00	16900.5	16935.4	16897.9	16924.9	2	723
2022-12-12 10:00:00	16925	16967.3	16925	16951.1	2	721
2022-12-12 11:00:00	16951.1	16953.5	16943.4	16950.9	2	717
2022-12-12 12:00:00	16950.9	16967.5	16889.1	16926.2	2	700
2022-12-12 13:00:00	16927	16965.7	16927	16937.6	2	721
2022-12-12 14:00:00	16937.8	17004.9	16937.8	16984.2	2	715
2022-12-12 15:00:00	16984.4	17007.5	16968.7	16972.6	2	709
2022-12-12 16:00:00	16972.9	16985	16954.8	16967.6	2	724
2022-12-12 17:00:00	16967.7	16979	16948.1	16974.6	2	739
2022-12-12 18:00:00	16972.7	16994.9	16970.6	16988.5	2	734
2022-12-12 19:00:00	16989.4	17008.2	16969	17007.6	2	729
2022-12-12 20:00:00	17008.8	17085.9	17008.8	17085.6	2	730
2022-12-12 21:00:00	17085.7	17176.8	17085.5	17136.5	2	729
2022-12-12 22:00:00	17147.3	17153.3	17109.8	17124	2	738
2022-12-12 23:00:00	17123.9	17202.3	17118.6	17173.3	2	730
2022-12-13 00:00:00	17174.2	17201.2	17111.5	17121.3	2	738
2022-12-13 01:00:00	17121.4	17128.4	17107	17108.9	2	741
2022-12-13 02:00:00	17108.8	17121.5	17085.8	17114.3	2	739
2022-12-13 03:00:00	17113.9	17128.3	17099	17114.7	2	741
2022-12-13 04:00:00	17115.2	17150.9	17100	17132.3	2	740
2022-12-13 05:00:00	17132.4	17159.2	17127.8	17151.2	2	739
2022-12-13 06:00:00	17151.3	17179.8	17108.3	17118.6	2	740
2022-12-13 07:00:00	17118.7	17144.6	17051.8	17130.4	2	734
2022-12-13 08:00:00	17130.5	17154	17121.6	17128.3	2	737
2022-12-13 09:00:00	17128.7	17458.6	17122.6	17396.7	2	714
2022-12-13 10:00:00	17396.7	17436.1	17331.8	17365.2	2	698
2022-12-13 11:00:00	17365.2	17439.9	17354.4	17408.5	2	711
2022-12-13 12:00:00	17406.8	17458.3	17371.3	17391.3	2	736
2022-12-13 13:00:00	17391	17928.6	17364.7	17863.1	2	741
2022-12-13 14:00:00	17863	17915.2	17800.2	17834.7	2	723
2022-12-13 15:00:00	17834.8	17848.1	17694.9	17714.6	2	758
2022-12-13 16:00:00	17714.2	17794.7	17682	17714.9	2	759
2022-12-13 17:00:00	17715	17748.7	17578.3	17601.8	2	749
2022-12-13 18:00:00	17601.8	17692.1	17588.6	17674.6	2	757
2022-12-13 19:00:00	17674.5	17745.2	17659.1	17701.2	2	759
2022-12-13 20:00:00	17700.8	17737.9	17667	17710.9	2	758
2022-12-13 21:00:00	17710.9	17734.6	17691	17723.5	2	757
2022-12-13 22:00:00	17719.7	17745.3	17667.5	17729	2	759
2022-12-13 23:00:00	17728.5	17775.8	17703.4	17738	2	757
2022-12-14 00:00:00	17737.9	17787.7	17712.9	17778.7	2	736
2022-12-14 01:00:00	17778.7	17800.9	17733.9	17741.7	2	731
2022-12-14 02:00:00	17741.7	17766	17715.1	17754.8	2	740
2022-12-14 03:00:00	17755.3	17796.4	17740.8	17742.6	2	736
2022-12-14 04:00:00	17741.6	17748.9	17715	17737.3	2	737
2022-12-14 05:00:00	17736.5	17752.7	17700.3	17746	2	686
2022-12-14 06:00:00	17746.3	17755	17725.2	17745.6	2	738
2022-12-14 07:00:00	17745.4	17775.5	17740.6	17766.3	2	739
2022-12-14 08:00:00	17766.4	17824.3	17755.4	17800	2	741
2022-12-14 09:00:00	17800.1	17807.3	17747.7	17774.3	2	740
2022-12-14 10:00:00	17774	17795	17757.5	17787.5	2	742
2022-12-14 11:00:00	17787.5	17817.2	17772.3	17786.1	2	738
2022-12-14 12:00:00	17786.3	17882.5	17778.2	17873	2	739
2022-12-14 13:00:00	17872.1	17913.8	17826.1	17856.9	2	732
2022-12-14 14:00:00	17856.8	18049.8	17856.5	18023.8	2	738
2022-12-14 15:00:00	18023.9	18066.2	17986.6	18027.7	2	735
2022-12-14 16:00:00	18025.1	18114.8	18025.1	18067.1	2	729
2022-12-14 17:00:00	18067.3	18111.4	18044.6	18060.2	2	739
2022-12-14 18:00:00	18060.3	18340.2	17960	18206.5	2	739
2022-12-14 19:00:00	18193.9	18277.1	17679.6	17756.4	2	629
2022-12-14 20:00:00	17754.2	17908	17631.4	17733.1	2	757
2022-12-14 21:00:00	17733.4	17808.6	17729.1	17788.8	2	758
2022-12-14 22:00:00	17791	17836.5	17759.1	17797.6	2	759
2022-12-14 23:00:00	17797.7	17805	17746.2	17767.9	2	759
2022-12-15 00:00:00	17767.5	17816	17748.4	17753.1	2	757
2022-12-15 01:00:00	17752.6	17784.2	17572.7	17596.5	2	758
2022-12-15 02:00:00	17595.7	17687.8	17535.3	17680.4	2	757
2022-12-15 03:00:00	17680.8	17716.6	17671.4	17693.6	2	759
2022-12-15 04:00:00	17694.2	17694.2	17649	17671.6	2	759
2022-12-15 05:00:00	17671.7	17701.2	17656.7	17678.1	2	759
2022-12-15 06:00:00	17678	17710.4	17674.1	17686.2	2	755
2022-12-15 07:00:00	17686.2	17702.7	17651.2	17655.1	2	759
2022-12-15 08:00:00	17655.2	17676.8	17588.7	17593.2	2	759
2022-12-15 09:00:00	17593.3	17659.6	17580.7	17657.8	2	759
2022-12-15 10:00:00	17659	17659.9	17611.8	17629.9	2	757
2022-12-15 11:00:00	17630.1	17689.7	17618.2	17686.1	2	758
2022-12-15 12:00:00	17686	17690.5	17627.6	17647.1	2	759
2022-12-15 13:00:00	17646.9	17656	17426.1	17468.6	2	757
2022-12-15 14:00:00	17468.7	17509.9	17371.5	17416.7	2	756
2022-12-15 15:00:00	17417.6	17449.4	17350.4	17389.2	2	754
2022-12-15 16:00:00	17389.7	17404.2	17312.3	17361.2	2	754
2022-12-15 17:00:00	17361.2	17392.6	17340.1	17359.1	2	751
2022-12-15 18:00:00	17359.1	17380.5	17285.6	17361	2	747
2022-12-15 19:00:00	17361.1	17430.6	17356.1	17406.3	2	758
2022-12-15 20:00:00	17406.3	17419.9	17375.7	17381	2	759
2022-12-15 21:00:00	17380.8	17388.7	17306.5	17357.6	2	739
2022-12-15 22:00:00	17351.7	17369.2	17250	17305.4	2	759
2022-12-15 23:00:00	17305.4	17338.4	17257.2	17321.1	2	754
2022-12-16 00:00:00	17321.2	17385.6	17311.1	17385.3	2	759
2022-12-16 01:00:00	17385.3	17386.4	17343.1	17349.8	2	747
2022-12-16 02:00:00	17349.8	17386.5	17349.4	17365.8	2	756
2022-12-16 03:00:00	17365.9	17389.8	17364.9	17387.9	2	759
2022-12-16 04:00:00	17388	17389.9	17354.8	17356.2	2	759
2022-12-16 05:00:00	17356.4	17374.8	17341.6	17372.1	2	726
2022-12-16 06:00:00	17371.2	17385.5	17349.3	17384.9	2	756
2022-12-16 07:00:00	17384.1	17489.4	17383.1	17465.4	2	815
2022-12-16 08:00:00	17465.5	17480.4	17155.2	17187.9	2	759
2022-12-16 09:00:00	17186.7	17186.7	16928.9	17002.3	2	729
2022-12-16 10:00:00	17003.1	17003.1	16888.1	16957	2	752
2022-12-16 11:00:00	16957.1	17004.8	16934.8	16990.5	2	754
2022-12-16 12:00:00	16990.7	16996.1	16947.3	16995.1	2	759
2022-12-16 13:00:00	16995.1	16995.1	16900.6	16908.6	2	759
2022-12-16 14:00:00	16908.9	17042	16865.2	16994.3	2	754
2022-12-16 15:00:00	16994	16995.1	16879.3	16936.9	2	743
2022-12-16 16:00:00	16937	16940.7	16714.5	16774.7	2	759
